asset_id,asset_type,substation_region,grid_failure_flag,predicted_failure_prob,expected_impact,risk_score
100448,Switchgear,East,0,0.01,741159.6803400001,7411.596803400001
100449,Circuit Breaker,East,0,0.01,710790.6511,7107.906511
100450,Switchgear,South,1,0.965,1235997.2453,1192737.3417145
100451,Switchgear,South,0,0.06,492982.52155,29578.951293
100452,Switchgear,Central,1,0.935,1348679.3517,1261015.1938395
100453,Transmission Line,North,0,0.025,446756.82552,11168.920638000001
100454,Circuit Breaker,Central,1,0.98,840095.2866,823293.380868
100455,Switchgear,East,0,0.035,456793.6516,15987.777806
100456,Circuit Breaker,Central,0,0.12,724297.3524,86915.682288
100457,Switchgear,East,1,0.64,237338.4391,151896.601024
100458,Circuit Breaker,Central,0,0.15,855957.4952,128393.62427999999
100459,Switchgear,North,0,0.09,345593.5348,31103.418132000003
100460,Transformer,West,0,0.155,755933.1042,117169.631151
100461,Transformer,North,0,0.295,901837.9594,266042.198023
100462,Substation,West,0,0.12,999005.0048,119880.600576
100463,Substation,North,0,0.04,671549.0105999999,26861.960423999997
100464,Circuit Breaker,Central,0,0.04,789538.9525,31581.558100000002
100465,Substation,East,1,0.75,448189.45406,336142.09054500004
100466,Circuit Breaker,North,0,0.065,368685.1376,23964.533944000003
100467,TRANSFORMER,South,0,0.045,562729.812,25322.84154
100468,transformer,North,0,0.095,977763.7867,92887.5597365
100469,Transmission Line,South,1,0.87,779738.9787,678372.9114689999
100470,Transmission Line,North,1,0.845,664446.995,561457.7107749999
100471,Switchgear,West,1,0.915,471543.6542,431462.443593
100472,Transmission Line,Central,0,0.03,407697.38817,12230.9216451
100473,Circuit Breaker,South,0,0.305,1012033.2378799999,308670.13755339995
100474,Substation,Central,1,0.93,1223312.9849,1137681.075957
100475,Circuit Breaker,West,1,0.72,984773.5482999999,709036.9547759999
100476,Circuit Breaker,North,1,0.1,158859.50488999998,15885.950488999999
100477,Circuit Breaker,North,0,0.305,772728.29794,235682.13087169998
100478,Substation,South,0,0.29,804228.0062,233226.12179799998
100479,Substation,North,1,0.965,1142105.4499000001,1102131.7591535002
100480,Switchgear,East,0,0.11,1218323.8311,134015.62142100002
100481,Switchgear,East,1,0.96,602323.5981,578230.6541759999
100482,Substation,North,0,0.02,493333.6088,9866.672176
100483,Circuit Breaker,Central,1,0.76,774900.3687700001,588924.2802652001
100484,Transformer,West,0,0.045,805284.31349,36237.794107049995
100485,Substation,North,1,0.905,943754.8548,854098.143594
100486,Transformer,South,0,0.025,335295.82043,8382.39551075
100487,Transmission Line,Central,1,0.925,480075.372,444069.7191
100488,Transformer,Central,0,0.13,336443.9999,43737.719987000004
100489,Transformer,West,0,0.03,1145000.8107,34350.024321
100490,Circuit Breaker,South,0,0.005,571214.4278,2856.072139
100491,Transmission Line,South,0,0.525,61476.66816,32275.250784000003
100492,Substation,Central,1,0.905,513143.7981,464395.1372805
100493,Circuit Breaker,East,0,0.195,904985.0118,176472.077301
100494,Switchgear,East,0,0.315,1018018.3694,320675.786361
100495,Transmission Line,Central,0,0.17,521952.05539999995,88731.849418
100496,Substation,North,0,0.255,1071963.3546,273350.655423
100497,Transmission Line,West,1,0.85,930421.4383,790858.222555
100498,Transmission Line,North,0,0.02,781614.1043,15632.282086000001
100499,Substation,North,0,0.01,986708.8798,9867.088798
100500,Substation,West,0,0.01,696151.9272,6961.5192720000005
100501,Switchgear,South,0,0.185,1075427.0537,198954.0049345
100502,Substation,South,0,0.225,695612.0009999999,156512.70022499998
100503,Switchgear,Central,0,0.005,955592.7307000001,4777.963653500001
100504,Substation,East,0,0.125,713043.7291,89130.4661375
100505,Switchgear,North,0,0.04,1281782.0433,51271.281732
100506,Substation,West,0,0.01,100514.56615,1005.1456615
100507,Substation,East,1,0.97,1414388.3648,1371956.713856
100508,Switchgear,West,1,0.955,378554.95499999996,361519.9820249999
100509,Switchgear,South,1,0.96,636691.5654,611223.9027839999
100510,Switchgear,East,1,0.665,1054255.0087000001,701079.5807855001
100511,Switchgear,Central,1,0.96,189531.99582,181950.7159872
100512,Substation,West,1,0.745,521095.87690000003,388216.4282905
100513,Switchgear,South,1,0.89,880944.976,784041.02864
100514,Substation,South,0,0.225,490667.200784,110400.1201764
100515,Substation,Central,0,0.07,508918.31200000003,35624.28184
100516,Substation,West,1,0.905,505191.77880000003,457198.55981400004
100517,Switchgear,West,1,0.835,298659.57554999995,249380.74558424996
100518,Transformer,Central,0,0.125,1082721.7616,135340.2202
100519,Substation,West,0,0.105,685007.8833,71925.8277465
100520,Substation,North,0,0.16,944404.5464,151104.727424
100521,Transmission Line,East,0,0.19,447030.5222,84935.799218
100522,Substation,West,1,0.945,1219239.5861,1152181.4088645
100523,Transmission Line,South,0,0.055,490934.3456,27001.389008000002
100524,Switchgear,South,1,0.76,1041956.0900000001,791886.6284
100525,Circuit Breaker,West,1,0.97,334316.60678000003,324287.10857660003
100526,Circuit Breaker,South,0,0.22,736028.0037,161926.160814
100527,TRANSFORMER,West,0,0.0,630713.5264000001,0.0
100528,Substation,North,0,0.085,880920.5292,74878.244982
100529,Switchgear,West,0,0.075,432545.942987,32440.945724024998
100530,Circuit Breaker,North,0,0.11,596106.1894,65571.680834
100531,Circuit Breaker,Central,0,0.3,733290.2175,219987.06525
100532,Transmission Line,West,1,0.785,379251.7204,297712.600514
100533,Switchgear,Central,1,0.955,469403.30688000005,448280.1580704
100534,Transmission Line,South,1,0.82,861517.4375499999,706444.2987909999
100535,Switchgear,Central,0,0.085,480318.01359000005,40827.031155150005
100536,Circuit Breaker,West,1,0.935,1157219.4933,1082000.2262355
100537,Substation,South,0,0.01,215729.0222,2157.290222
100538,Substation,Central,0,0.025,1008285.55521,25207.13888025
100539,Switchgear,South,0,0.165,1138103.0690000001,187787.00638500004
100540,Transformer,East,1,0.965,748262.08788,722072.9148042
100541,Circuit Breaker,East,0,0.03,202011.88137999998,6060.356441399999
100542,Switchgear,East,0,0.27,1141973.6143,308332.87586100004
100543,Transformer,North,0,0.06,749749.04152,44984.942491199996
100544,Switchgear,East,1,0.875,1190791.2737,1041942.3644875
100545,Switchgear,West,1,0.815,1078617.4774,879073.2440809999
100546,Switchgear,West,1,0.98,1400489.0575,1372479.2763500002
100547,Switchgear,West,1,0.89,538334.675,479117.86075000005
100548,Switchgear,North,1,0.91,1192205.7335,1084907.2174850001
100549,Substation,North,0,0.12,715344.9617,85841.395404
100550,Circuit Breaker,East,0,0.11,1046382.3862999999,115102.06249299999
100551,Substation,South,0,0.005,708292.9521,3541.4647605
100552,Transmission Line,North,1,0.83,836608.6898999999,694385.2126169999
100553,Transformer,West,0,0.015,816422.6431,12246.339646499999
100554,Switchgear,West,0,0.02,737180.39427,14743.6078854
100555,transformer,East,1,0.875,908489.3060999999,794928.1428375
100556,Transformer,South,1,0.945,164586.38203,155534.13101835
100557,Transmission Line,South,1,0.69,654223.9291000001,451414.511079
100558,Switchgear,West,1,0.84,1044902.2172999999,877717.8625319999
100559,Transmission Line,East,0,0.0,1098817.5893,0.0
100560,Switchgear,South,0,0.015,1245364.7349,18680.4710235
100561,Circuit Breaker,North,0,0.235,1075301.5703999999,252695.86904399996
100562,transformer,North,0,0.035,1158915.6447,40562.047564500004
100563,Transmission Line,North,1,0.33,541977.6448,178852.622784
100564,Transmission Line,Central,1,0.825,727116.8202,599871.376665
100565,Switchgear,East,0,0.045,616943.95955,27762.47817975
100566,Switchgear,North,1,0.755,1220783.8572,921691.8121859999
100567,Transformer,East,0,0.05,317035.72817,15851.786408500002
100568,Circuit Breaker,West,0,0.1,864595.0338999999,86459.50339
100569,Switchgear,North,1,0.52,809687.5295,421037.51534
100570,Substation,South,1,0.87,830961.8961,722936.849607
100571,Switchgear,West,0,0.11,163940.92859999998,18033.502146
100572,Switchgear,North,0,0.03,571559.550656,17146.78651968
100573,Switchgear,South,1,0.85,248796.52805000002,211477.04884250002
100574,Transformer,South,1,0.94,441668.2619,415168.166186
100575,Substation,South,1,0.825,1213893.3647999999,1001462.0259599999
100576,Circuit Breaker,Central,1,0.93,1000306.35624,930284.9113032001
100577,Circuit Breaker,East,0,0.195,1065929.2197,207856.19784150002
100578,Transmission Line,East,1,0.885,833173.797,737358.810345
100579,Transformer,North,0,0.085,439797.3107,37382.7714095
100580,Transformer,South,0,0.025,934772.0271,23369.3006775
100581,Switchgear,North,0,0.045,802418.04377,36108.81196965
100582,Transformer,South,0,0.075,670913.1616,50318.48712
100583,Transmission Line,North,1,0.745,917935.6987,683862.0955315
100584,Transmission Line,Central,0,0.01,778143.0817,7781.430817
100585,Circuit Breaker,South,1,0.91,1376684.208,1252782.6292800002
100586,Switchgear,East,1,0.7,432279.0166,302595.31161999993
100587,Switchgear,South,0,0.075,739152.6248000001,55436.446860000004
100588,Transformer,North,1,0.87,528795.9647,460052.489289
100589,Transmission Line,East,1,0.865,1327135.9607000002,1147972.6060055
100590,Transformer,Central,1,0.955,805993.5534,769723.8434969999
100591,Circuit Breaker,North,1,0.675,1316565.9553,888682.0198275001
100592,Transmission Line,West,0,0.125,1254267.1184999999,156783.38981249998
100593,Transmission Line,North,1,0.935,1068453.7074,999004.2164190001
100594,Transformer,Central,1,0.955,919450.1939000001,878074.9351745
100595,Substation,North,1,0.945,581284.79052,549314.1270414001
100596,Transmission Line,South,0,0.18,1027059.1207999999,184870.64174399996
100597,Substation,East,0,0.24,1355750.7874,325380.188976
100598,Transformer,South,0,0.2,1280565.7973,256113.15946
100599,Circuit Breaker,South,0,0.02,1212679.8070999999,24253.596142
100600,Transformer,East,1,0.985,280550.1263,276341.8744055
100601,Transformer,South,1,0.24,766168.8711,183880.529064
100602,Switchgear,North,1,0.825,931336.5981,768352.6934324999
100603,Transformer,North,1,0.94,1095060.0874,1029356.482156
100604,Circuit Breaker,East,1,0.745,817608.6092,609118.4138539999
100605,Substation,North,0,0.15,354759.71259999997,53213.956889999994
100606,Transformer,South,0,0.03,522845.64944,15685.3694832
100607,Transmission Line,West,0,0.09,712544.0264999999,64128.96238499999
100608,Transformer,North,1,0.915,640935.82566,586456.2804789
100609,Transmission Line,West,0,0.11,647487.7918,71223.657098
100610,Substation,Central,1,0.805,433050.7443,348605.84916150005
100611,Transmission Line,North,0,0.25,628486.8574999999,157121.71437499998
100612,Circuit Breaker,Central,0,0.07,736884.0478000001,51581.88334600001
100613,Transformer,East,0,0.36,1139418.0895,410190.51222
100614,Substation,Central,1,0.985,510636.69889999996,502977.14841649996
100615,Substation,South,1,0.815,418730.36907,341265.25079205
100616,Circuit Breaker,North,1,0.94,645141.62511,606433.1276034
100617,Transformer,East,0,0.135,976282.963,131798.20000500002
100618,Transmission Line,South,1,0.765,528262.0409,404120.4612885
100619,Transformer,Central,1,0.8,859669.8296,687735.8636800001
100620,transformer,East,0,0.25,187387.97814000002,46846.994535000005
100621,Substation,South,0,0.045,574574.3985,25855.8479325
100622,Transmission Line,East,0,0.01,879642.8041000001,8796.428041000001
100623,Transmission Line,Central,1,0.84,1016541.6542,853894.989528
100624,Switchgear,Central,1,0.755,301442.39272,227589.00650360002
100625,Transmission Line,East,0,0.005,977645.4638,4888.2273190000005
100626,Circuit Breaker,North,1,0.955,703634.7711,671971.2064005
100627,Switchgear,North,0,0.045,778705.69392,35041.7562264
100628,Switchgear,West,0,0.125,804631.9061,100578.9882625
100629,Switchgear,West,1,0.895,50358336.2956,45070710.984561995
100630,Transformer,South,1,0.95,528055.8322,501653.04058999993
100631,Substation,South,0,0.015,853667.2057,12805.0080855
100632,Substation,South,1,0.89,318388.27296000003,283365.56293440005
100633,transformer,West,1,0.97,219986.26192999998,213386.67407209997
100634,Substation,North,0,0.055,1023552.2862,56295.375740999996
100635,Circuit Breaker,East,0,0.02,826879.0584,16537.581168
100636,TRANSFORMER,South,1,0.88,978847.4583999999,861385.7633919999
100637,Transmission Line,North,0,0.165,853747.6349,140868.3597585
100638,Transmission Line,Central,0,0.04,1092035.2414,43681.409655999996
100639,Circuit Breaker,East,0,0.09,1037166.0160000001,93344.94144
100640,Circuit Breaker,South,1,0.755,1339552.0514,1011361.798807
100641,Circuit Breaker,East,0,0.085,814858.0474,69262.93402900001
100642,Circuit Breaker,North,0,0.01,980097.4782,9800.974782000001
100643,Transmission Line,West,0,0.485,693205.8264,336204.825804
100644,Substation,North,0,0.235,701678.2543,164894.3897605
100645,Substation,North,0,0.02,784986.9583,15699.739166000001
100646,Switchgear,East,1,0.835,1096080.2715999999,915227.0267859999
100647,Circuit Breaker,Central,0,0.005,501739.6719,2508.6983595
100648,Transmission Line,North,1,0.41,1202327.6256,492954.32649599994
100649,Substation,South,1,0.92,369971.28038,340373.5779496
100650,Circuit Breaker,North,0,0.13,207730.80218,27005.0042834
100651,Switchgear,North,1,0.83,323025.7304,268111.356232
100652,Transmission Line,Central,1,0.875,526050.8071999999,460294.45629999996
100653,Transmission Line,North,0,0.085,1108335.3059999999,94208.50100999999
100654,Transformer,Central,0,0.07,455145.14181,31860.159926700002
100655,Switchgear,West,0,0.29,667582.4256,193598.903424
100656,Switchgear,North,0,0.02,729162.9964000001,14583.259928000001
100657,Transformer,East,1,0.515,118630.26493,61094.586438950006
100658,Transformer,North,1,0.865,1058991.6505,916027.7776825
100659,Transformer,Central,1,0.735,1125169.3477,826999.4705595
100660,Transformer,North,0,0.065,132578.92062,8617.6298403
100661,Transmission Line,East,1,0.895,848818.8356,759692.857862
100662,Substation,Central,1,0.685,1248276.4408,855069.361948
100663,Circuit Breaker,West,0,0.02,591597.65793,11831.9531586
100664,Substation,Central,1,0.66,620124.4782,409282.15561200003
100665,Switchgear,South,1,0.72,555463.0446,399933.39211200003
100666,Substation,South,0,0.055,1287415.0164,70807.82590200001
100667,Transformer,North,0,0.015,815491.2444,12232.368665999998
100668,Transmission Line,East,0,0.115,114551.18174999999,13173.38590125
100669,Transmission Line,Central,1,0.925,850904.0946,787086.287505
100670,Substation,South,0,0.045,548149.09024,24666.7090608
100671,Transformer,West,1,0.635,918325.2868,583136.557118
100672,Switchgear,South,1,0.81,468151.0869,379202.380389
100673,Transmission Line,West,0,0.02,1060455.53,21209.1106
100674,Transformer,East,0,0.105,898534.7878,94346.152719
100675,Transmission Line,North,1,0.925,366796.47304,339286.73756200005
100676,Circuit Breaker,North,0,0.055,1219575.991,67076.679505
100677,Transmission Line,East,1,1.0,1121632.9272,1121632.9272
100678,Substation,Central,1,0.815,343138.3851,279657.7838565
100679,Substation,Central,1,0.87,694098.8615,603866.009505
100680,Substation,West,1,0.9,572954.6936,515659.22424
100681,Transmission Line,Central,1,0.785,623866.5162,489735.215217
100682,Transmission Line,West,0,0.02,208083.72505,4161.674501
100683,Circuit Breaker,Central,0,0.06,908026.11,54481.5666
100684,Switchgear,Central,0,0.01,669256.0973,6692.560973000001
100685,Transformer,South,1,0.915,309534.2602,283223.84808300005
100686,Transmission Line,North,0,0.01,733445.7441,7334.4574410000005
100687,Transmission Line,North,0,0.205,897286.6961000001,183943.7727005
100688,Circuit Breaker,West,0,0.18,1137543.7985999999,204757.88374799996
100689,TRANSFORMER,South,1,0.755,677889.566,511806.62233
100690,Transformer,East,1,0.895,605461.0265,541887.6187175
100691,Switchgear,West,0,0.01,864980.7953,8649.807953
100692,Transmission Line,East,0,0.01,1234652.8199999998,12346.528199999999
100693,Switchgear,Central,0,0.67,608210.0419000001,407500.7280730001
100694,Transformer,North,0,0.08,1110656.4539,88852.516312
100695,Transmission Line,West,1,0.745,513889.6155,382847.7635475
100696,Substation,West,1,0.925,798567.9735000001,738675.3754875001
100697,Transformer,Central,0,0.02,1215006.3073,24300.126146
100698,Transformer,Central,0,0.11,157287.83924,17301.6623164
100699,Switchgear,West,1,0.89,462379.1494,411517.442966
100700,Circuit Breaker,North,1,0.79,519441.1729,410358.52659100003
100701,Transformer,East,0,0.28,1224753.28,342930.9184
100702,Circuit Breaker,Central,0,0.09,1092048.2032,98284.338288
100703,Substation,North,1,0.71,174108.95070699998,123617.35500196998
100704,Substation,South,0,0.055,398086.30148,21894.746581400002
100705,Transformer,Central,0,0.515,755712.3838,389191.877657
100706,Circuit Breaker,Central,1,0.875,242381.14247000002,212083.49966125
100707,Transformer,North,0,0.165,1372416.0386,226448.64636900002
